PAYMENT_ID,ORDER_ID,PAYMENT_DATE,PAYMENT_MODE,PAYMENT_STATUS,AMOUNT
54207,51110,2024-04-06,APPLE_PAY,SUCCESS,12227.28
54208,51111,2024-11-17,ACH,SUCCESS,2127.98
54209,51112,2024-09-27,GOOGLE_PAY,SUCCESS,619.32
54210,51113,2025-10-05,CARD,SUCCESS,3044.84
54211,51114,2024-06-19,ACH,SUCCESS,1742.95
54212,51115,2024-10-15,CARD,SUCCESS,1308.12
54213,51116,2025-11-06,CARD,SUCCESS,221.46
54214,51117,2025-08-04,CARD,SUCCESS,429.62
54215,51118,2025-11-06,CARD,SUCCESS,317.36
54216,51119,2025-11-30,APPLE_PAY,SUCCESS,2309.46
54217,51120,2025-08-18,CARD,SUCCESS,182.45
54218,51121,2024-01-03,CARD,PENDING,2106.69
54219,51121,2024-01-05,CARD,SUCCESS,2106.69
54220,51122,2024-08-02,CARD,SUCCESS,3839.90
54221,51123,2025-07-24,GOOGLE_PAY,SUCCESS,1511.34
54222,51124,2025-08-04,CARD,REFUNDED,1859.63
54223,51125,2025-08-29,CARD,PENDING,671.04
54224,51126,2023-05-18,ACH,SUCCESS,1287.43
54225,51127,2023-11-20,CARD,FAILED,5283.33
54226,51128,2024-09-14,CARD,SUCCESS,281.81
54227,51129,2024-01-30,GOOGLE_PAY,FAILED,1864.94
54228,51130,2024-09-10,CARD,SUCCESS,1530.00
54229,51131,2025-10-18,CARD,SUCCESS,328.18
54230,51132,2025-12-05,CARD,PENDING,633.48
54231,51132,2025-12-07,CARD,SUCCESS,633.48
54232,51133,2024-08-16,CARD,SUCCESS,3291.48
54233,51134,2023-10-01,PAYPAL,REFUNDED,43.35
54234,51135,2023-05-29,CARD,SUCCESS,631.39
54235,51136,2024-12-02,CARD,SUCCESS,4821.22
54236,51137,2023-10-30,CARD,SUCCESS,1410.00
54237,51138,2025-10-24,CARD,SUCCESS,1863.31
54238,51139,2024-07-30,CARD,SUCCESS,79.23
54239,51140,2023-02-02,CARD,SUCCESS,1277.96
54240,51141,2025-10-31,GOOGLE_PAY,PENDING,13681.12
54241,51142,2024-08-06,ACH,FAILED,1856.48
54242,51143,2024-08-17,APPLE_PAY,SUCCESS,5173.65
54243,51144,2023-06-09,ACH,SUCCESS,451.27
54244,51145,2025-05-11,PAYPAL,SUCCESS,188.50
54245,51146,2024-08-26,CARD,SUCCESS,858.62
54246,51147,2023-08-08,ACH,REFUNDED,3761.92
54247,51148,2025-08-06,CARD,SUCCESS,1411.58
54248,51149,2025-04-05,PAYPAL,SUCCESS,139.19
54249,51150,2023-08-08,CARD,SUCCESS,949.61
54250,51151,2024-09-12,CARD,SUCCESS,54.60
54251,51152,2023-02-04,APPLE_PAY,SUCCESS,234.61
54252,51153,2025-11-20,CARD,SUCCESS,317.36
54253,51154,2024-08-19,CARD,SUCCESS,1450.61
54254,51155,2024-06-06,CARD,PENDING,955.30
54255,51156,2025-06-12,CARD,SUCCESS,1511.34
54256,51157,2023-10-07,APPLE_PAY,SUCCESS,397.47
54257,51158,2025-08-31,CARD,SUCCESS,7616.75
54258,51159,2024-08-13,ACH,SUCCESS,12.91
54259,51160,2023-01-17,GOOGLE_PAY,SUCCESS,909.28
54260,51161,2023-09-10,APPLE_PAY,PENDING,3332.40
54261,51162,2024-04-10,CARD,SUCCESS,455.88
54262,51163,2025-02-01,PAYPAL,SUCCESS,998.69
54263,51164,2025-05-22,PAYPAL,PENDING,1656.04
54264,51165,2023-12-30,ACH,SUCCESS,315.34
54265,51166,2024-12-01,GOOGLE_PAY,SUCCESS,474.44
54266,51167,2024-02-19,CARD,PENDING,5145.85
54267,51168,2023-01-06,ACH,SUCCESS,695.26
54268,51169,2025-11-26,APPLE_PAY,REFUNDED,478.24
54269,51170,2023-03-20,CARD,SUCCESS,1181.24
54270,51171,2025-03-23,PAYPAL,SUCCESS,961.45
54271,51172,2023-08-28,CARD,SUCCESS,2025.31
54272,51173,2023-04-12,PAYPAL,SUCCESS,1372.39
54273,51174,2024-07-02,PAYPAL,SUCCESS,467.68
54274,51175,2023-10-31,CARD,SUCCESS,1908.96
54275,51176,2024-06-09,CARD,FAILED,827.89
54276,51177,2023-12-25,APPLE_PAY,SUCCESS,7262.07
54277,51178,2024-07-29,CARD,SUCCESS,1667.38
54278,51179,2024-01-25,CARD,SUCCESS,267.61
54279,51180,2024-02-16,CARD,SUCCESS,2060.11
54280,51181,2023-07-11,APPLE_PAY,SUCCESS,648.58
54281,51182,2025-05-24,CARD,FAILED,3649.73
54282,51182,2025-05-27,CARD,SUCCESS,3649.73
54283,51183,2023-08-23,PAYPAL,SUCCESS,3523.72
54284,51184,2025-04-13,CARD,SUCCESS,3311.02
54285,51185,2023-04-28,CARD,SUCCESS,703.48
54286,51186,2025-05-03,PAYPAL,FAILED,102.05
54287,51187,2024-01-17,CARD,SUCCESS,4011.04
54288,51188,2025-04-05,CARD,PENDING,2201.70
54289,51188,2025-04-06,CARD,SUCCESS,2201.70
54290,51189,2024-01-02,CARD,SUCCESS,710.93
54291,51190,2023-10-25,GOOGLE_PAY,SUCCESS,1463.56
54292,51191,2023-04-25,CARD,SUCCESS,236.44
54293,51192,2023-01-11,CARD,FAILED,68.69
54294,51193,2024-01-19,CARD,REFUNDED,1458.74
54295,51194,2023-07-23,CARD,FAILED,430.42
54296,51195,2023-12-06,CARD,SUCCESS,675.93
54297,51196,2024-08-08,CARD,PENDING,3411.83
54298,51197,2025-05-10,PAYPAL,PENDING,454.38
54299,51198,2025-07-11,CARD,SUCCESS,2242.74
54300,51199,2023-03-09,CARD,REFUNDED,1736.76
54301,51200,2024-04-10,CARD,SUCCESS,458.18
54302,51201,2024-04-20,CARD,SUCCESS,976.51
54303,51201,2024-05-12,CARD,REFUNDED,976.51
54304,51202,2023-08-02,PAYPAL,SUCCESS,1220.70
54305,51203,2023-01-08,CARD,SUCCESS,879.08
54306,51204,2025-08-15,CARD,SUCCESS,46.74
54307,51205,2024-04-28,CARD,SUCCESS,1112.28
54308,51206,2023-08-23,CARD,PENDING,297.10
54309,51207,2024-05-28,APPLE_PAY,REFUNDED,1846.05
54310,51208,2024-03-14,CARD,FAILED,1454.20
54311,51209,2023-05-27,CARD,SUCCESS,12742.93
54312,51210,2024-05-15,CARD,SUCCESS,763.94
54313,51211,2023-08-03,PAYPAL,SUCCESS,1932.93
54314,51212,2023-05-07,CARD,FAILED,1918.81
54315,51213,2025-11-28,PAYPAL,SUCCESS,75.21
54316,51214,2023-07-14,CARD,REFUNDED,31.33
54317,51214,2023-08-08,CARD,REFUNDED,31.33
54318,51215,2023-08-26,CARD,PENDING,1034.72
54319,51216,2025-06-13,ACH,SUCCESS,175.62
54320,51217,2025-08-25,CARD,PENDING,124.98
54321,51218,2024-02-13,CARD,SUCCESS,4211.29
54322,51219,2025-04-01,CARD,SUCCESS,1423.85
54323,51220,2025-04-05,ACH,SUCCESS,744.49
54324,51221,2023-07-24,CARD,SUCCESS,3057.83
54325,51222,2024-09-16,CARD,SUCCESS,1910.26
54326,51223,2023-06-24,ACH,PENDING,20904.85
54327,51224,2024-10-02,CARD,PENDING,1922.07
54328,51225,2025-02-12,CARD,SUCCESS,494.95
54329,51226,2023-03-09,PAYPAL,SUCCESS,1561.84
54330,51227,2023-08-18,CARD,SUCCESS,3532.92
54331,51228,2025-01-05,CARD,SUCCESS,1084.93
54332,51229,2024-10-03,CARD,SUCCESS,828.90
54333,51230,2025-11-05,CARD,SUCCESS,7627.23
54334,51231,2024-07-26,CARD,SUCCESS,325.62
54335,51232,2023-06-25,CARD,SUCCESS,336.24
54336,51233,2025-12-07,CARD,SUCCESS,2526.84
54337,51234,2023-11-23,CARD,SUCCESS,832.55
54338,51235,2024-12-19,PAYPAL,SUCCESS,216.55
54339,51236,2023-02-25,APPLE_PAY,PENDING,1514.96
54340,51237,2025-08-19,ACH,SUCCESS,2292.90
54341,51238,2025-12-07,PAYPAL,SUCCESS,1046.86
54342,51239,2023-01-20,CARD,SUCCESS,2028.53
54343,51240,2024-06-17,CARD,PENDING,360.96
54344,51240,2024-06-18,CARD,SUCCESS,360.96
54345,51241,2025-07-18,CARD,PENDING,1681.06
54346,51242,2024-06-09,APPLE_PAY,SUCCESS,4228.83
54347,51243,2024-04-14,CARD,SUCCESS,92.50
54348,51244,2024-05-09,CARD,SUCCESS,1078.66
54349,51245,2023-07-16,CARD,SUCCESS,1346.84
54350,51246,2023-02-24,APPLE_PAY,SUCCESS,919.50
54351,51247,2023-12-16,CARD,SUCCESS,653.23
54352,51248,2025-05-15,CARD,SUCCESS,1911.49
54353,51249,2024-09-20,CARD,FAILED,5655.55
54354,51250,2023-10-09,PAYPAL,SUCCESS,1639.03
54355,51250,2023-10-16,PAYPAL,REFUNDED,1639.03
54356,51251,2024-02-15,PAYPAL,SUCCESS,3414.90
54357,51252,2023-09-18,APPLE_PAY,SUCCESS,880.16
54358,51252,2023-09-29,APPLE_PAY,REFUNDED,880.16
54359,51253,2024-03-11,CARD,SUCCESS,397.21
54360,51254,2024-07-18,CARD,PENDING,1642.65
54361,51255,2025-12-14,CARD,SUCCESS,50.19
54362,51256,2023-05-03,PAYPAL,FAILED,3697.06
54363,51257,2025-02-17,ACH,REFUNDED,37.53
54364,51257,2025-02-28,ACH,REFUNDED,37.53
54365,51258,2024-02-15,GOOGLE_PAY,FAILED,1351.50
54366,51259,2023-09-25,CARD,FAILED,147.10
54367,51260,2025-12-14,CARD,SUCCESS,1189.71
54368,51261,2024-02-26,CARD,SUCCESS,1263.42
54369,51262,2025-08-06,CARD,SUCCESS,1710.41
54370,51263,2023-11-13,ACH,SUCCESS,982.05
54371,51264,2023-02-22,CARD,SUCCESS,443.60
54372,51265,2023-05-29,ACH,PENDING,2280.52
54373,51266,2023-10-25,CARD,SUCCESS,27.18
54374,51267,2025-06-07,ACH,SUCCESS,219.30
54375,51268,2023-04-10,GOOGLE_PAY,SUCCESS,100.14
54376,51269,2023-02-01,CARD,SUCCESS,226.54
54377,51270,2024-01-21,CARD,FAILED,357.60
54378,51271,2024-08-25,CARD,SUCCESS,3002.44
54379,51272,2024-03-22,CARD,SUCCESS,1591.60
54380,51273,2025-09-26,CARD,PENDING,6064.97
54381,51274,2024-03-13,CARD,REFUNDED,866.85
54382,51274,2024-03-18,CARD,REFUNDED,866.85
54383,51275,2023-04-11,CARD,SUCCESS,2572.09
54384,51276,2023-04-19,PAYPAL,SUCCESS,3627.80
54385,51277,2024-09-21,CARD,SUCCESS,10711.76
54386,51278,2024-12-28,GOOGLE_PAY,SUCCESS,506.69
54387,51279,2023-10-21,CARD,SUCCESS,795.13
54388,51280,2023-12-11,CARD,PENDING,231.69
54389,51281,2024-07-10,CARD,PENDING,1534.55
54390,51281,2024-07-12,CARD,SUCCESS,1534.55
54391,51282,2024-08-18,CARD,SUCCESS,4.99
54392,51283,2024-12-13,CARD,SUCCESS,4804.51
54393,51284,2025-10-15,APPLE_PAY,SUCCESS,989.26
54394,51285,2024-06-19,GOOGLE_PAY,SUCCESS,740.64
54395,51286,2023-06-13,CARD,SUCCESS,1127.52
54396,51287,2024-05-15,PAYPAL,PENDING,1317.35
54397,51288,2024-02-13,CARD,SUCCESS,1193.32
54398,51288,2024-02-18,CARD,REFUNDED,1193.32
54399,51289,2023-08-11,CARD,SUCCESS,4816.28
54400,51290,2025-03-08,CARD,FAILED,80.07
54401,51291,2024-02-12,CARD,PENDING,863.81
54402,51292,2025-03-15,CARD,SUCCESS,740.06
54403,51293,2025-11-16,PAYPAL,SUCCESS,432.68
54404,51294,2023-12-13,CARD,SUCCESS,124.72
54405,51295,2023-09-17,PAYPAL,SUCCESS,2030.79
54406,51296,2024-03-14,CARD,SUCCESS,2951.97
54407,51297,2024-06-06,CARD,PENDING,63.70
54408,51298,2024-06-29,CARD,SUCCESS,3349.03
54409,51299,2025-09-26,CARD,SUCCESS,2785.48
54410,51300,2023-11-24,ACH,REFUNDED,203.28
54411,51301,2025-04-01,CARD,PENDING,233.55
54412,51301,2025-04-01,CARD,SUCCESS,233.55
54413,51302,2023-03-09,CARD,SUCCESS,4195.47
54414,51303,2025-12-09,PAYPAL,FAILED,9160.92
54415,51304,2025-10-01,ACH,PENDING,107.99
54416,51304,2025-10-02,ACH,SUCCESS,107.99
54417,51305,2024-01-07,ACH,SUCCESS,1573.02
54418,51306,2024-11-10,APPLE_PAY,SUCCESS,934.20
54419,51307,2024-07-17,CARD,SUCCESS,2192.29
54420,51308,2023-09-16,CARD,SUCCESS,5437.93
54421,51309,2023-11-28,CARD,SUCCESS,1266.74
54422,51310,2025-02-26,GOOGLE_PAY,SUCCESS,1620.98
54423,51311,2024-11-04,CARD,SUCCESS,5589.04
54424,51312,2024-07-17,PAYPAL,SUCCESS,428.54
54425,51313,2024-04-10,CARD,FAILED,1193.75
54426,51314,2023-03-31,PAYPAL,SUCCESS,2179.35
54427,51315,2024-01-16,CARD,REFUNDED,137.76
54428,51316,2025-04-23,CARD,SUCCESS,261.87
54429,51317,2024-05-15,CARD,FAILED,34.81
54430,51318,2024-01-18,CARD,FAILED,892.96
54431,51319,2025-07-06,CARD,SUCCESS,171.65
54432,51320,2025-08-19,CARD,SUCCESS,179.52
54433,51321,2024-12-30,CARD,REFUNDED,1062.50
54434,51321,2025-01-24,CARD,REFUNDED,1062.50
54435,51322,2023-09-11,CARD,SUCCESS,812.32
54436,51323,2024-03-13,CARD,SUCCESS,1133.20
54437,51323,2024-03-27,CARD,REFUNDED,865.80
54438,51324,2023-05-02,ACH,SUCCESS,512.73
54439,51325,2023-01-22,APPLE_PAY,SUCCESS,3498.75
54440,51326,2024-12-19,ACH,SUCCESS,167.38
54441,51327,2025-05-28,CARD,SUCCESS,4521.57
54442,51328,2024-05-05,CARD,FAILED,2241.26
54443,51329,2025-05-15,CARD,SUCCESS,888.83
54444,51330,2024-07-02,CARD,SUCCESS,11131.96
54445,51331,2025-11-24,CARD,SUCCESS,1618.75
54446,51332,2024-12-12,CARD,SUCCESS,532.35
54447,51333,2025-09-20,CARD,SUCCESS,380.15
54448,51334,2023-08-04,APPLE_PAY,SUCCESS,1352.01
54449,51335,2024-03-27,CARD,SUCCESS,761.69
54450,51336,2024-05-05,CARD,SUCCESS,1014.69
54451,51337,2023-03-25,CARD,SUCCESS,258.73
54452,51338,2023-01-15,APPLE_PAY,SUCCESS,2464.25
54453,51339,2025-09-16,CARD,SUCCESS,2256.04
54454,51340,2024-12-06,CARD,FAILED,735.81
54455,51340,2024-12-09,CARD,SUCCESS,735.81
54456,51341,2024-06-10,PAYPAL,SUCCESS,364.58
54457,51342,2023-03-06,PAYPAL,SUCCESS,1710.90
54458,51342,2023-03-14,PAYPAL,REFUNDED,529.40
54459,51343,2023-08-05,PAYPAL,REFUNDED,2819.64
54460,51343,2023-08-23,PAYPAL,REFUNDED,1631.46
54461,51344,2023-10-03,CARD,SUCCESS,9300.52
54462,51345,2025-03-17,PAYPAL,SUCCESS,12.86
54463,51346,2025-07-20,PAYPAL,SUCCESS,2554.92
54464,51347,2024-09-30,CARD,SUCCESS,1509.46
54465,51348,2024-05-26,ACH,PENDING,2158.61
54466,51348,2024-05-29,ACH,SUCCESS,2158.61
54467,51349,2023-08-18,CARD,SUCCESS,3387.61
54468,51350,2025-09-11,ACH,SUCCESS,909.88
54469,51351,2025-11-22,PAYPAL,SUCCESS,399.87
54470,51352,2024-12-20,ACH,SUCCESS,606.88
54471,51353,2024-01-14,CARD,SUCCESS,1347.95
54472,51354,2023-10-09,ACH,FAILED,257.04
54473,51355,2024-08-18,ACH,SUCCESS,663.49
54474,51356,2024-04-26,PAYPAL,SUCCESS,294.32
54475,51357,2023-03-13,CARD,SUCCESS,2809.97
54476,51358,2024-05-07,CARD,FAILED,1664.21
54477,51359,2025-01-17,CARD,SUCCESS,664.03
54478,51360,2023-06-16,CARD,SUCCESS,735.84
54479,51361,2023-08-25,CARD,SUCCESS,3806.74
54480,51362,2023-06-12,PAYPAL,PENDING,1435.50
54481,51363,2023-12-06,CARD,SUCCESS,2920.19
54482,51364,2023-07-03,CARD,SUCCESS,2258.13
54483,51365,2024-01-27,PAYPAL,PENDING,1390.88
54484,51366,2023-11-13,CARD,SUCCESS,220.14
54485,51367,2025-04-28,CARD,PENDING,1466.75
54486,51368,2023-03-18,CARD,SUCCESS,1601.70
54487,51369,2025-01-27,CARD,SUCCESS,300.66
54488,51370,2023-11-07,CARD,SUCCESS,2353.35
54489,51371,2024-12-07,CARD,SUCCESS,1000.72
54490,51372,2023-07-16,PAYPAL,SUCCESS,393.03
54491,51373,2023-05-12,ACH,SUCCESS,4422.40
54492,51374,2023-02-06,CARD,REFUNDED,732.84
54493,51375,2024-06-16,ACH,FAILED,1774.86
54494,51376,2023-09-29,CARD,SUCCESS,3954.39
54495,51377,2025-11-23,CARD,PENDING,645.07
54496,51378,2023-11-18,CARD,FAILED,28.25
54497,51379,2025-02-22,ACH,SUCCESS,2294.04
54498,51380,2023-08-13,CARD,PENDING,245.14
54499,51381,2025-08-29,ACH,PENDING,80.75
54500,51382,2023-11-22,CARD,SUCCESS,1152.41
54501,51383,2024-07-14,APPLE_PAY,REFUNDED,664.74
54502,51383,2024-07-28,APPLE_PAY,REFUNDED,664.74
54503,51384,2024-10-26,CARD,SUCCESS,1018.58
54504,51385,2023-12-02,GOOGLE_PAY,FAILED,491.28
54505,51386,2024-07-01,CARD,SUCCESS,892.57
54506,51387,2023-05-09,CARD,REFUNDED,1044.95
54507,51387,2023-05-26,CARD,REFUNDED,1044.95
54508,51388,2024-04-18,CARD,SUCCESS,4139.30
54509,51389,2023-12-09,CARD,SUCCESS,1978.21
54510,51390,2024-06-29,CARD,REFUNDED,1731.33
54511,51390,2024-07-04,CARD,REFUNDED,1731.33
54512,51391,2024-01-21,APPLE_PAY,SUCCESS,1132.19
54513,51392,2025-06-24,CARD,PENDING,17.91
54514,51393,2023-05-12,CARD,SUCCESS,711.89
54515,51394,2024-03-29,CARD,SUCCESS,2159.53
54516,51395,2024-11-04,CARD,SUCCESS,3784.72
54517,51396,2025-09-05,CARD,REFUNDED,2246.50
54518,51396,2025-09-11,CARD,REFUNDED,2246.50
54519,51397,2025-01-30,CARD,SUCCESS,859.10
54520,51398,2023-11-01,CARD,PENDING,835.38
54521,51399,2025-03-23,CARD,REFUNDED,407.89
54522,51400,2023-06-21,PAYPAL,SUCCESS,1686.09
54523,51401,2025-12-16,CARD,SUCCESS,2811.75
54524,51402,2024-02-28,ACH,PENDING,180.50
54525,51403,2024-06-20,CARD,SUCCESS,300.15
54526,51404,2023-08-11,PAYPAL,REFUNDED,4720.12
54527,51405,2023-08-30,CARD,SUCCESS,358.18
54528,51406,2025-11-05,CARD,PENDING,119.88
54529,51407,2023-08-07,CARD,SUCCESS,1752.00
54530,51408,2024-12-05,CARD,SUCCESS,1013.20
54531,51409,2024-12-17,CARD,SUCCESS,378.16
54532,51410,2024-01-04,CARD,SUCCESS,1428.17
54533,51411,2024-11-12,CARD,SUCCESS,149.54
54534,51412,2024-05-01,ACH,SUCCESS,329.66
54535,51413,2024-04-28,CARD,SUCCESS,595.80
54536,51414,2024-03-13,CARD,SUCCESS,4072.56
54537,51415,2024-07-11,CARD,SUCCESS,3486.92
54538,51416,2023-08-27,CARD,PENDING,162.58
54539,51417,2025-04-26,CARD,FAILED,609.56
54540,51418,2023-06-14,CARD,SUCCESS,489.48
54541,51419,2024-06-18,CARD,SUCCESS,1100.37
54542,51420,2024-02-07,CARD,SUCCESS,2509.45
54543,51421,2024-03-31,CARD,SUCCESS,757.13
54544,51422,2025-12-21,CARD,SUCCESS,228.03
54545,51423,2025-02-19,CARD,FAILED,339.72
54546,51424,2024-10-27,ACH,SUCCESS,2746.39
54547,51425,2023-02-01,CARD,SUCCESS,4569.57
54548,51426,2025-06-15,CARD,SUCCESS,672.20
54549,51427,2025-05-23,CARD,SUCCESS,149.45
54550,51428,2025-07-06,CARD,FAILED,156.24
54551,51429,2024-02-02,PAYPAL,SUCCESS,784.31
54552,51430,2025-07-10,CARD,SUCCESS,750.70
54553,51431,2024-02-09,CARD,SUCCESS,381.23
54554,51432,2025-02-19,PAYPAL,SUCCESS,1652.58
54555,51433,2025-11-02,CARD,SUCCESS,2256.11
54556,51434,2024-01-26,CARD,SUCCESS,882.82
54557,51435,2023-10-01,PAYPAL,SUCCESS,278.75
54558,51436,2023-01-21,ACH,SUCCESS,3829.99
54559,51437,2025-07-13,CARD,SUCCESS,3396.98
54560,51438,2024-06-09,PAYPAL,SUCCESS,3442.42
54561,51439,2025-09-28,APPLE_PAY,SUCCESS,44.70
54562,51440,2023-09-28,CARD,SUCCESS,3093.12
54563,51441,2025-11-03,CARD,SUCCESS,959.20
54564,51442,2023-08-09,PAYPAL,SUCCESS,1340.67
54565,51443,2025-06-19,PAYPAL,SUCCESS,1777.94
54566,51444,2024-10-24,CARD,SUCCESS,810.38
54567,51445,2024-06-21,CARD,FAILED,91.70
54568,51446,2025-05-25,CARD,FAILED,206.87
54569,51447,2023-12-08,PAYPAL,SUCCESS,192.06
54570,51448,2025-07-06,PAYPAL,SUCCESS,832.12
54571,51449,2024-11-21,CARD,SUCCESS,38.40
54572,51450,2023-02-15,PAYPAL,REFUNDED,346.80
54573,51451,2023-09-30,CARD,SUCCESS,475.16
54574,51452,2025-01-18,CARD,REFUNDED,4.99
54575,51453,2025-01-29,CARD,SUCCESS,1433.43
54576,51454,2025-06-23,CARD,SUCCESS,4063.84
54577,51455,2024-06-17,CARD,SUCCESS,18.22
54578,51456,2023-04-26,CARD,SUCCESS,4652.93
54579,51457,2024-10-14,CARD,SUCCESS,615.57
54580,51458,2025-11-21,CARD,SUCCESS,1721.53
54581,51459,2023-08-27,CARD,FAILED,1940.10
54582,51460,2025-10-06,CARD,SUCCESS,5103.09
54583,51461,2023-06-03,CARD,SUCCESS,2127.67
54584,51462,2024-12-06,ACH,SUCCESS,1774.49
54585,51463,2023-07-05,ACH,SUCCESS,1858.87
54586,51464,2025-12-16,CARD,SUCCESS,59.39
54587,51465,2023-02-11,CARD,SUCCESS,2235.35
54588,51466,2023-10-11,CARD,SUCCESS,3692.67
54589,51467,2025-05-21,CARD,PENDING,4700.75
54590,51468,2024-06-15,PAYPAL,SUCCESS,696.80
54591,51469,2024-01-22,CARD,PENDING,2143.47
54592,51470,2025-04-06,CARD,SUCCESS,44.13
54593,51471,2024-02-19,CARD,SUCCESS,2117.77
54594,51471,2024-03-06,CARD,REFUNDED,2117.77
54595,51472,2025-08-01,APPLE_PAY,REFUNDED,683.77
54596,51473,2025-04-11,PAYPAL,SUCCESS,1996.57
54597,51474,2024-10-12,PAYPAL,SUCCESS,371.09
54598,51475,2024-06-04,CARD,SUCCESS,124.08
54599,51476,2025-11-18,CARD,FAILED,34.03
54600,51477,2024-07-27,CARD,REFUNDED,1116.05
54601,51477,2024-08-07,CARD,REFUNDED,1116.05
54602,51478,2023-03-22,CARD,SUCCESS,50.04
54603,51479,2023-11-14,CARD,FAILED,31.08
54604,51480,2024-04-20,GOOGLE_PAY,PENDING,2349.41
54605,51481,2023-06-14,CARD,SUCCESS,518.03
54606,51482,2024-11-27,APPLE_PAY,SUCCESS,2069.67
54607,51483,2025-10-22,CARD,SUCCESS,261.31
54608,51484,2024-12-01,CARD,SUCCESS,1397.82
54609,51485,2024-05-01,ACH,SUCCESS,731.40
54610,51486,2023-10-31,CARD,SUCCESS,557.60
54611,51487,2023-12-22,CARD,PENDING,620.57
54612,51488,2023-04-13,ACH,SUCCESS,2997.25
54613,51489,2023-07-08,CARD,SUCCESS,449.67
54614,51490,2025-07-27,CARD,SUCCESS,17920.16
54615,51491,2025-07-02,GOOGLE_PAY,SUCCESS,1479.80
54616,51492,2024-01-27,CARD,SUCCESS,324.21
54617,51493,2023-11-30,ACH,SUCCESS,26.05
54618,51494,2023-10-24,CARD,SUCCESS,1767.52
54619,51495,2025-10-16,PAYPAL,PENDING,2719.69
54620,51496,2025-05-27,CARD,SUCCESS,2810.30
54621,51497,2023-07-09,PAYPAL,PENDING,2374.65
54622,51498,2023-10-27,CARD,SUCCESS,2516.21
54623,51499,2023-05-22,CARD,PENDING,35.70
54624,51500,2024-04-13,APPLE_PAY,SUCCESS,649.10
54625,51501,2024-09-23,PAYPAL,SUCCESS,619.12
54626,51502,2023-01-28,CARD,SUCCESS,1067.10
54627,51503,2025-06-04,CARD,SUCCESS,386.45
54628,51504,2023-09-26,CARD,SUCCESS,88.20
54629,51505,2024-10-01,CARD,SUCCESS,1307.13
54630,51506,2025-10-02,PAYPAL,PENDING,206.32
54631,51507,2025-04-12,CARD,SUCCESS,246.89
54632,51508,2025-11-26,CARD,SUCCESS,91.58
54633,51509,2025-06-17,CARD,SUCCESS,331.24
54634,51510,2025-11-11,CARD,REFUNDED,47.34
54635,51511,2025-05-06,CARD,SUCCESS,1340.18
54636,51512,2024-03-20,ACH,SUCCESS,72.44
54637,51513,2023-11-10,CARD,SUCCESS,2132.51
54638,51514,2024-12-09,PAYPAL,SUCCESS,3443.77
54639,51515,2025-02-17,CARD,SUCCESS,3264.98
54640,51516,2023-10-03,CARD,FAILED,3050.22
54641,51517,2025-01-28,CARD,SUCCESS,872.02
54642,51518,2023-04-18,CARD,SUCCESS,1293.08
54643,51519,2024-10-01,CARD,SUCCESS,77.97
54644,51520,2024-10-21,PAYPAL,SUCCESS,171.75
54645,51521,2025-12-03,CARD,SUCCESS,124.04
54646,51522,2024-10-06,CARD,SUCCESS,787.70
54647,51523,2024-12-24,APPLE_PAY,SUCCESS,562.60
54648,51524,2024-11-02,CARD,FAILED,36.20
54649,51525,2024-01-21,GOOGLE_PAY,SUCCESS,2009.90
54650,51526,2023-01-30,CARD,SUCCESS,3430.71
54651,51527,2024-10-20,CARD,PENDING,1347.49
54652,51528,2023-10-27,CARD,SUCCESS,355.03
54653,51529,2024-06-18,CARD,REFUNDED,1480.80
54654,51530,2024-05-11,CARD,SUCCESS,558.52
54655,51531,2024-01-17,CARD,SUCCESS,1196.38
54656,51532,2025-10-05,CARD,SUCCESS,32.80
54657,51533,2023-10-19,CARD,SUCCESS,1293.24
54658,51534,2023-03-24,CARD,SUCCESS,670.02
54659,51535,2023-11-24,CARD,SUCCESS,292.90
54660,51536,2024-02-24,ACH,SUCCESS,5184.76
54661,51537,2023-01-28,CARD,SUCCESS,2590.97
54662,51538,2023-06-09,ACH,SUCCESS,473.72
54663,51539,2023-12-25,CARD,PENDING,1536.77
54664,51540,2025-07-20,CARD,SUCCESS,75.81
54665,51541,2025-10-20,CARD,SUCCESS,1175.94
54666,51542,2023-05-14,CARD,FAILED,309.69
54667,51543,2025-10-20,CARD,REFUNDED,8217.50
54668,51544,2023-06-02,PAYPAL,REFUNDED,1121.96
54669,51544,2023-06-22,PAYPAL,REFUNDED,871.99
54670,51545,2025-10-19,CARD,SUCCESS,420.39
54671,51546,2024-07-21,CARD,SUCCESS,2206.68
54672,51547,2024-09-29,CARD,SUCCESS,1690.24
54673,51548,2025-10-27,CARD,PENDING,237.95
54674,51549,2023-12-16,ACH,SUCCESS,1988.73
54675,51550,2024-11-10,APPLE_PAY,SUCCESS,1640.47
54676,51551,2025-04-26,PAYPAL,REFUNDED,3979.84
54677,51551,2025-05-19,PAYPAL,REFUNDED,3979.84
54678,51552,2024-05-31,CARD,SUCCESS,535.49
54679,51553,2025-04-15,CARD,SUCCESS,105.43
54680,51554,2025-10-24,CARD,PENDING,2149.40
54681,51555,2024-04-09,CARD,SUCCESS,5018.44
54682,51556,2023-01-26,CARD,SUCCESS,2491.21
54683,51556,2023-02-15,CARD,REFUNDED,2491.21
54684,51557,2024-11-21,CARD,PENDING,1405.81
54685,51558,2023-02-16,APPLE_PAY,PENDING,335.22
