PRODUCT_ID,PRODUCT_NAME,CATEGORY,PRICE,STOCK_QTY
12387,Premium Air Fryer - Model 12387,Automotive,7.10,4593
12388,Lite Monitor - Model 12388,Office,230.63,5240
12389,Max Toy Set - Model 12389,Sports,286.35,0
12390,Eco Jacket - Model 12390,Beauty,70.73,1929
12391,Smart Monitor - Model 12391,Grocery,420.36,4754
12392,Durable Keyboard - Model 12392,Sports,25.44,5333
12393,Advanced Keyboard - Model 12393,Books,160.48,2366
12394,Lite Sunglasses - Model 12394,Fashion,48.63,7391
12395,Classic Headphones - Model 12395,Beauty,7.50,3518
12396,Classic Notebook - Model 12396,Grocery,364.31,7551
12397,Kids Vacuum - Model 12397,Automotive,5.39,4218
12398,Travel Face Serum - Model 12398,Fashion,27.70,7448
12399,Advanced Notebook - Model 12399,Beauty,6.05,3478
12400,Kids Backpack - Model 12400,Sports,489.97,6464
12401,Eco Vacuum - Model 12401,Grocery,328.61,407
12402,Lite Blender - Model 12402,Home & Kitchen,292.12,2486
12403,Travel Blender - Model 12403,Toys,243.19,7448
12404,Eco Car Wax - Model 12404,Beauty,6.80,2535
12405,Durable Monitor - Model 12405,Grocery,386.14,5286
12406,Wireless Notebook - Model 12406,Grocery,324.84,3569
12407,Pro Camera - Model 12407,Books,6.47,6197
12408,Travel Jacket - Model 12408,Toys,115.18,4612
12409,Advanced Vacuum - Model 12409,Home & Kitchen,241.11,0
12410,Ultra Camera - Model 12410,Office,5.27,3211
12411,Advanced Face Serum - Model 12411,Automotive,5.33,7295
12412,Wireless Monitor - Model 12412,Electronics,149.09,3649
12413,Eco USB Hub - Model 12413,Fashion,6.11,353
12414,Travel Drone - Model 12414,Beauty,198.15,435
12415,Durable Headphones - Model 12415,Office,106.69,7010
12416,Wireless Notebook - Model 12416,Automotive,480.47,6766
12417,Lite Protein Bar - Model 12417,Fashion,10.29,0
12418,Premium Running Socks - Model 12418,Fashion,126.63,3728
12419,Durable Drone - Model 12419,Sports,230.03,7163
12420,Max Monitor - Model 12420,Books,385.76,2601
12421,Compact Skincare Kit - Model 12421,Toys,53.74,580
12422,Portable Router - Model 12422,Office,192.99,4775
12423,Classic Jacket - Model 12423,Books,233.23,2626
12424,Kids Notebook - Model 12424,Home & Kitchen,213.91,5831
12425,Kids Notebook - Model 12425,Sports,441.44,0
12426,Max Office Chair - Model 12426,Fashion,469.23,384
12427,Pro Backpack - Model 12427,Electronics,491.64,407
12428,Max Toy Set - Model 12428,Sports,7.93,1077
12429,Lite Mouse - Model 12429,Home & Kitchen,7.89,6630
12430,Ultra Headphones - Model 12430,Electronics,32.49,1372
12431,Premium Notebook - Model 12431,Beauty,2296.06,6694
12432,Advanced Running Socks - Model 12432,Home & Kitchen,451.55,2763
12433,Portable Jacket - Model 12433,Automotive,130.02,3026
12434,Eco Sneakers - Model 12434,Sports,59.35,5008
12435,Classic Coffee Maker - Model 12435,Automotive,331.42,342
12436,Wireless Backpack - Model 12436,Automotive,4.99,3968
12437,Premium Office Chair - Model 12437,Home & Kitchen,5.01,3671
12438,Max Toy Set - Model 12438,Home & Kitchen,72.98,923
12439,Compact Running Socks - Model 12439,Grocery,378.79,2541
12440,Wireless Camera - Model 12440,Office,384.36,7982
12441,Eco Face Serum - Model 12441,Sports,491.33,1487
12442,Advanced Router - Model 12442,Beauty,30.56,4719
12443,Advanced Watch - Model 12443,Toys,22.46,3377
12444,Travel Cookware Set - Model 12444,Fashion,7.66,3415
12445,Advanced Yoga Mat - Model 12445,Automotive,69.62,4172
12446,Travel Backpack - Model 12446,Office,253.48,743
12447,Lite Monitor - Model 12447,Toys,5.76,5979
12448,Compact Water Bottle - Model 12448,Books,312.61,1373
12449,Classic Car Wax - Model 12449,Grocery,89.33,1199
12450,Max Sunglasses - Model 12450,Beauty,433.60,3827
12451,Wireless Desk Lamp - Model 12451,Books,354.39,1678
12452,Travel Jacket - Model 12452,Sports,142.53,0
12453,Wireless Sneakers - Model 12453,Home & Kitchen,499.76,4068
12454,Pro Watch - Model 12454,Electronics,174.50,881
12455,Compact Car Charger - Model 12455,Office,268.23,0
12456,Ultra Face Serum - Model 12456,Grocery,439.54,2995
12457,Wireless Blender - Model 12457,Toys,5.30,4787
12458,Max Speaker - Model 12458,Office,54.59,3741
12459,Compact Speaker - Model 12459,Fashion,45.69,5013
12460,Eco Jacket - Model 12460,Fashion,21.30,7221
12461,Advanced Blender - Model 12461,Beauty,15.33,1117
12462,Pro Blender - Model 12462,Automotive,11.63,6209
12463,Ultra Headphones - Model 12463,Electronics,46.38,1196
12464,Compact Toy Set - Model 12464,Beauty,15.45,4346
12465,Eco Jacket - Model 12465,Books,285.14,2001
12466,Smart Jacket - Model 12466,Office,81.81,245
12467,Eco Air Fryer - Model 12467,Electronics,272.16,7626
12468,Portable Backpack - Model 12468,Toys,248.91,7804
12469,Lite Office Chair - Model 12469,Beauty,45.71,7238
12470,Advanced Camera - Model 12470,Sports,276.65,5921
12471,Durable Sneakers - Model 12471,Home & Kitchen,234.25,1390
12472,Smart Headphones - Model 12472,Home & Kitchen,8.07,2316
12473,Kids Sneakers - Model 12473,Electronics,1000.06,3312
12474,Premium Skincare Kit - Model 12474,Fashion,20.46,2993
12475,Portable Sneakers - Model 12475,Office,112.62,6296
12476,Kids Car Charger - Model 12476,Office,145.01,7815
12477,Advanced Sneakers - Model 12477,Office,447.55,4953
12478,Classic Yoga Mat - Model 12478,Automotive,349.69,338
12479,Portable Face Serum - Model 12479,Electronics,248.91,4286
12480,Classic Blender - Model 12480,Fashion,493.33,2326
12481,Lite Skincare Kit - Model 12481,Automotive,160.34,6112
12482,Lite Skincare Kit - Model 12482,Home & Kitchen,188.61,2121
12483,Classic Sunglasses - Model 12483,Office,347.67,7301
12484,Advanced Car Charger - Model 12484,Grocery,297.74,7009
12485,Premium Desk Lamp - Model 12485,Office,30.31,5464
12486,Ultra Yoga Mat - Model 12486,Fashion,29.44,2326
12487,Wireless Skincare Kit - Model 12487,Automotive,5.18,5374
12488,Kids Keyboard - Model 12488,Books,370.32,6997
12489,Pro Sneakers - Model 12489,Fashion,382.72,5074
12490,Compact Headphones - Model 12490,Books,349.21,5576
12491,Travel Blender - Model 12491,Sports,250.85,5324
12492,Pro Water Bottle - Model 12492,Automotive,124.51,7677
12493,Travel Router - Model 12493,Sports,343.95,2309
12494,Kids Air Fryer - Model 12494,Beauty,291.59,5580
12495,Classic Notebook - Model 12495,Beauty,197.31,1813
12496,Premium Running Socks - Model 12496,Sports,178.37,403
12497,Travel Yoga Mat - Model 12497,Electronics,445.57,2702
12498,Advanced Jacket - Model 12498,Grocery,23.56,882
12499,Durable Drone - Model 12499,Grocery,393.25,4778
12500,Ultra Sneakers - Model 12500,Toys,110.43,4950
12501,Durable Toy Set - Model 12501,Automotive,72.31,7839
12502,Eco Toy Set - Model 12502,Fashion,62.64,6723
12503,Portable Keyboard - Model 12503,Automotive,137.04,6569
12504,Max Sunglasses - Model 12504,Books,381.76,6578
12505,Ultra Jacket - Model 12505,Automotive,304.17,7074
12506,Wireless Sneakers - Model 12506,Beauty,5.13,508
12507,Portable Running Socks - Model 12507,Beauty,162.49,2244
12508,Durable Notebook - Model 12508,Home & Kitchen,36.95,820
12509,Wireless Desk Lamp - Model 12509,Office,212.89,5327
12510,Pro Car Wax - Model 12510,Toys,166.29,350
12511,Ultra Notebook - Model 12511,Electronics,243.74,3345
12512,Max Sneakers - Model 12512,Toys,5.28,4170
12513,Compact Coffee Maker - Model 12513,Beauty,210.95,7658
12514,Advanced Running Socks - Model 12514,Automotive,495.84,5702
12515,Travel Headphones - Model 12515,Office,44.84,6245
12516,Wireless Office Chair - Model 12516,Fashion,88.15,3251
12517,Kids Running Socks - Model 12517,Books,237.42,2857
12518,Premium Jacket - Model 12518,Beauty,86.40,5928
12519,Eco Car Wax - Model 12519,Books,6.70,109
12520,Compact Yoga Mat - Model 12520,Electronics,102.72,4483
12521,Max Backpack - Model 12521,Toys,21.66,1394
12522,Kids Router - Model 12522,Toys,60.17,5032
12523,Compact Coffee Maker - Model 12523,Home & Kitchen,99.98,4885
12524,Kids Car Charger - Model 12524,Grocery,49.72,5562
12525,Max Monitor - Model 12525,Home & Kitchen,19.10,6572
12526,Lite Car Charger - Model 12526,Beauty,488.86,3108
12527,Compact Speaker - Model 12527,Sports,66.27,2515
12528,Ultra Sneakers - Model 12528,Sports,300.14,1811
12529,Lite Watch - Model 12529,Books,119.21,5596
12530,Max Jacket - Model 12530,Grocery,19.56,3499
12531,Lite Router - Model 12531,Toys,88.45,2016
12532,Eco Headphones - Model 12532,Electronics,16.46,5187
12533,Travel Speaker - Model 12533,Automotive,115.10,7355
12534,Wireless Toy Set - Model 12534,Electronics,386.14,4428
12535,Portable Blender - Model 12535,Grocery,449.64,4675
12536,Portable Coffee Maker - Model 12536,Home & Kitchen,382.87,2552
12537,Classic Office Chair - Model 12537,Automotive,135.59,5147
12538,Pro Toy Set - Model 12538,Electronics,484.34,2452
12539,Eco Router - Model 12539,Books,5.01,1735
12540,Advanced Sneakers - Model 12540,Toys,80.08,3806
12541,Portable Vacuum - Model 12541,Toys,370.33,1712
12542,Kids Protein Bar - Model 12542,Beauty,63.28,6411
12543,Portable Yoga Mat - Model 12543,Fashion,224.14,5546
12544,Eco Camera - Model 12544,Sports,347.95,309
12545,Kids Headphones - Model 12545,Automotive,139.74,7070
12546,Portable Coffee Maker - Model 12546,Beauty,208.38,591
12547,Kids Air Fryer - Model 12547,Office,291.94,821
12548,Ultra Backpack - Model 12548,Automotive,256.78,4754
12549,Portable USB Hub - Model 12549,Books,15.71,1924
12550,Classic Desk Lamp - Model 12550,Electronics,122.81,6079
12551,Advanced Blender - Model 12551,Sports,39.35,5211
12552,Smart Sunglasses - Model 12552,Home & Kitchen,44.21,5678
12553,Wireless Watch - Model 12553,Beauty,310.52,1167
12554,Lite Vacuum - Model 12554,Electronics,8.35,5264
12555,Classic Office Chair - Model 12555,Home & Kitchen,8.12,7276
12556,Durable Air Fryer - Model 12556,Automotive,423.43,5303
12557,Smart Air Fryer - Model 12557,Sports,461.03,0
12558,Durable Coffee Maker - Model 12558,Fashion,6.15,0
12559,Portable Backpack - Model 12559,Books,322.66,7687
12560,Pro Blender - Model 12560,Fashion,257.16,2813
12561,Classic Speaker - Model 12561,Grocery,427.77,5931
12562,Max Car Charger - Model 12562,Beauty,20.59,6021
12563,Eco Car Wax - Model 12563,Beauty,196.52,2077
12564,Kids Sneakers - Model 12564,Office,232.31,4035
12565,Max Keyboard - Model 12565,Fashion,59.16,3583
12566,Ultra Protein Bar - Model 12566,Automotive,473.43,5870
12567,Lite Keyboard - Model 12567,Beauty,32.42,4575
12568,Premium Car Wax - Model 12568,Home & Kitchen,19.61,1223
12569,Travel Yoga Mat - Model 12569,Toys,26.37,4156
12570,Wireless Sunglasses - Model 12570,Books,202.11,134
12571,Wireless Camera - Model 12571,Sports,51.42,1246
12572,Pro Monitor - Model 12572,Grocery,308.23,6364
12573,Portable Protein Bar - Model 12573,Fashion,44.53,3881
12574,Max Router - Model 12574,Automotive,314.77,3683
12575,Max Drone - Model 12575,Sports,228.61,2063
12576,Classic Blender - Model 12576,Sports,214.40,5735
12577,Travel Backpack - Model 12577,Home & Kitchen,455.61,4027
12578,Smart Skincare Kit - Model 12578,Office,388.37,4059
12579,Pro Yoga Mat - Model 12579,Office,29.59,5828
12580,Advanced Headphones - Model 12580,Toys,148.87,7818
12581,Ultra Speaker - Model 12581,Home & Kitchen,247.67,22
12582,Lite Running Socks - Model 12582,Toys,46.51,2842
12583,Classic Skincare Kit - Model 12583,Electronics,85.22,6433
12584,Compact Office Chair - Model 12584,Grocery,79.94,4525
12585,Eco Face Serum - Model 12585,Books,80.48,423
12586,Compact Blender - Model 12586,Fashion,222.97,7331
12587,Ultra Speaker - Model 12587,Automotive,213.58,0
12588,Compact Car Charger - Model 12588,Home & Kitchen,166.50,4535
12589,Wireless Sunglasses - Model 12589,Home & Kitchen,18.99,5652
12590,Premium Speaker - Model 12590,Electronics,131.00,225
12591,Travel Camera - Model 12591,Books,258.71,6435
12592,Compact Car Charger - Model 12592,Grocery,121.27,7343
12593,Smart Sneakers - Model 12593,Toys,445.46,5395
12594,Classic Watch - Model 12594,Fashion,40.25,7030
12595,Portable Speaker - Model 12595,Toys,104.98,0
12596,Kids Sneakers - Model 12596,Electronics,402.22,191
12597,Kids Office Chair - Model 12597,Beauty,5.32,7992
12598,Classic Monitor - Model 12598,Sports,18.13,1270
12599,Classic Desk Lamp - Model 12599,Home & Kitchen,146.58,4048
12600,Portable Office Chair - Model 12600,Electronics,286.44,2578
12601,Max Blender - Model 12601,Grocery,6.11,7542
12602,Compact Speaker - Model 12602,Books,2241.31,5505
12603,Compact Jacket - Model 12603,Fashion,75.88,2177
12604,Advanced Drone - Model 12604,Home & Kitchen,497.87,6167
12605,Portable Sneakers - Model 12605,Fashion,240.17,2761
12606,Advanced Air Fryer - Model 12606,Sports,44.88,2884
12607,Wireless Running Socks - Model 12607,Home & Kitchen,268.77,5909
12608,Portable Watch - Model 12608,Sports,378.75,3935
12609,Advanced Keyboard - Model 12609,Toys,188.33,2073
12610,Smart Vacuum - Model 12610,Electronics,399.78,4676
12611,Pro Running Socks - Model 12611,Books,60.25,4468
12612,Max Office Chair - Model 12612,Grocery,15.39,7869
12613,Travel Notebook - Model 12613,Sports,320.32,0
12614,Compact Headphones - Model 12614,Automotive,17.94,3822
12615,Wireless Desk Lamp - Model 12615,Toys,379.30,7193
12616,Ultra Watch - Model 12616,Automotive,19.78,1536
12617,Lite Headphones - Model 12617,Office,173.04,218
12618,Wireless Yoga Mat - Model 12618,Grocery,36.63,1222
12619,Advanced Keyboard - Model 12619,Toys,394.10,4862
12620,Eco Headphones - Model 12620,Home & Kitchen,85.21,6192
12621,Max Jacket - Model 12621,Beauty,4.99,2856
12622,Max Desk Lamp - Model 12622,Electronics,307.91,3947
12623,Advanced Office Chair - Model 12623,Sports,15.34,7718
12624,Max Headphones - Model 12624,Grocery,8.61,7914
12625,Lite Car Charger - Model 12625,Grocery,177.97,4281
12626,Kids Speaker - Model 12626,Beauty,13.21,1366
12627,Travel Blender - Model 12627,Beauty,399.23,3402
12628,Pro Car Charger - Model 12628,Home & Kitchen,16.23,197
12629,Compact Yoga Mat - Model 12629,Beauty,54.50,5584
12630,Smart Desk Lamp - Model 12630,Grocery,316.83,1925
12631,Travel USB Hub - Model 12631,Sports,6.61,1836
12632,Premium Protein Bar - Model 12632,Office,330.31,5235
12633,Pro Blender - Model 12633,Office,12.14,2281
12634,Max Running Socks - Model 12634,Fashion,394.60,5401
12635,Advanced USB Hub - Model 12635,Fashion,183.95,7510
12636,Compact Sunglasses - Model 12636,Grocery,390.05,0
12637,Ultra Keyboard - Model 12637,Office,189.61,6639
12638,Lite Vacuum - Model 12638,Office,134.10,3688
12639,Kids Skincare Kit - Model 12639,Beauty,19.49,674
12640,Pro Drone - Model 12640,Sports,395.41,4761
12641,Smart Mouse - Model 12641,Electronics,98.42,5579
12642,Durable Protein Bar - Model 12642,Automotive,267.63,6621
12643,Advanced Mouse - Model 12643,Office,180.51,6035
12644,Compact Router - Model 12644,Books,417.84,4773
12645,Wireless Office Chair - Model 12645,Fashion,7.98,6576
12646,Durable Desk Lamp - Model 12646,Beauty,24.78,2000
12647,Pro Desk Lamp - Model 12647,Beauty,38.32,4384
12648,Classic Protein Bar - Model 12648,Home & Kitchen,277.02,0
12649,Ultra Jacket - Model 12649,Beauty,22.62,0
12650,Pro Cookware Set - Model 12650,Office,436.77,2218
12651,Travel Face Serum - Model 12651,Automotive,80.87,1626
12652,Kids Air Fryer - Model 12652,Automotive,31.11,6996
12653,Pro Mouse - Model 12653,Office,74.96,675
12654,Kids Car Wax - Model 12654,Office,442.47,4827
12655,Pro Backpack - Model 12655,Electronics,201.10,4743
12656,Smart Monitor - Model 12656,Grocery,54.24,1271
12657,Pro Notebook - Model 12657,Automotive,155.49,0
12658,Advanced Water Bottle - Model 12658,Office,1636.73,4840
12659,Pro Skincare Kit - Model 12659,Sports,314.07,401
12660,Advanced Backpack - Model 12660,Grocery,394.20,4385
12661,Kids Toy Set - Model 12661,Beauty,9.77,4858
12662,Durable Vacuum - Model 12662,Home & Kitchen,125.65,498
12663,Kids Face Serum - Model 12663,Books,61.70,5658
12664,Pro Backpack - Model 12664,Sports,128.94,3913
12665,Advanced Skincare Kit - Model 12665,Home & Kitchen,148.00,5303
12666,Compact Keyboard - Model 12666,Fashion,89.45,4120
12667,Lite Keyboard - Model 12667,Automotive,254.52,7186
12668,Ultra Coffee Maker - Model 12668,Grocery,327.08,4632
12669,Max Coffee Maker - Model 12669,Automotive,56.74,2822
12670,Durable USB Hub - Model 12670,Home & Kitchen,19.67,294
12671,Advanced Water Bottle - Model 12671,Home & Kitchen,40.04,0
12672,Kids Coffee Maker - Model 12672,Grocery,31.68,7440
12673,Lite Watch - Model 12673,Automotive,433.19,7997
12674,Durable Coffee Maker - Model 12674,Fashion,120.36,5920
12675,Lite Backpack - Model 12675,Toys,158.02,3951
12676,Ultra Mouse - Model 12676,Automotive,31.26,1540
12677,Durable Backpack - Model 12677,Electronics,7.25,3941
12678,Pro Car Wax - Model 12678,Automotive,332.38,7906
12679,Wireless USB Hub - Model 12679,Fashion,47.14,3883
12680,Compact Monitor - Model 12680,Fashion,5.12,6342
12681,Durable Router - Model 12681,Books,78.37,7002
12682,Eco Desk Lamp - Model 12682,Office,437.79,6717
12683,Kids Coffee Maker - Model 12683,Books,26.49,3604
12684,Premium Jacket - Model 12684,Grocery,327.40,352
12685,Classic Car Charger - Model 12685,Fashion,19.55,7101
12686,Durable Keyboard - Model 12686,Home & Kitchen,388.15,5682
12687,Advanced Keyboard - Model 12687,Books,157.74,5256
12688,Kids Coffee Maker - Model 12688,Fashion,306.28,1330
12689,Wireless Camera - Model 12689,Books,248.96,7503
12690,Durable Keyboard - Model 12690,Home & Kitchen,5.84,7523
12691,Premium Vacuum - Model 12691,Books,245.75,6518
12692,Portable Mouse - Model 12692,Automotive,59.87,4778
12693,Eco Router - Model 12693,Electronics,265.73,297
12694,Compact Sneakers - Model 12694,Sports,8.25,5324
12695,Portable USB Hub - Model 12695,Sports,42.09,5497
12696,Classic Coffee Maker - Model 12696,Electronics,145.43,5548
12697,Lite Cookware Set - Model 12697,Automotive,48.25,7756
12698,Eco Jacket - Model 12698,Books,33.80,5668
12699,Travel Camera - Model 12699,Fashion,95.77,0
12700,Compact Coffee Maker - Model 12700,Electronics,116.96,384
12701,Kids Car Charger - Model 12701,Automotive,2114.10,404
12702,Wireless Monitor - Model 12702,Toys,190.08,6885
12703,Kids USB Hub - Model 12703,Toys,14.29,1666
12704,Ultra Keyboard - Model 12704,Fashion,218.26,7015
12705,Advanced Sneakers - Model 12705,Home & Kitchen,84.71,3428
12706,Eco Mouse - Model 12706,Grocery,128.04,2785
12707,Kids Sunglasses - Model 12707,Beauty,492.11,3975
12708,Compact Vacuum - Model 12708,Electronics,37.77,6388
12709,Lite Router - Model 12709,Fashion,316.27,5608
12710,Lite Headphones - Model 12710,Electronics,491.22,1818
12711,Pro Backpack - Model 12711,Toys,95.67,4000
12712,Compact Office Chair - Model 12712,Grocery,28.20,0
12713,Pro Monitor - Model 12713,Home & Kitchen,308.59,5310
12714,Wireless Skincare Kit - Model 12714,Beauty,435.48,3206
12715,Kids Car Wax - Model 12715,Office,317.97,3515
12716,Eco Water Bottle - Model 12716,Fashion,271.50,1704
12717,Compact Cookware Set - Model 12717,Books,182.74,4676
12718,Eco Yoga Mat - Model 12718,Books,5.29,5361
12719,Kids Camera - Model 12719,Fashion,109.35,5677
12720,Premium Air Fryer - Model 12720,Books,192.51,962
12721,Advanced Car Charger - Model 12721,Fashion,170.83,7593
12722,Smart Headphones - Model 12722,Sports,31.30,7528
12723,Durable Desk Lamp - Model 12723,Toys,263.44,5738
12724,Lite Skincare Kit - Model 12724,Sports,419.54,1787
12725,Wireless Vacuum - Model 12725,Toys,70.93,630
12726,Smart Skincare Kit - Model 12726,Beauty,37.28,6261
12727,Smart Yoga Mat - Model 12727,Sports,374.31,2968
12728,Wireless Cookware Set - Model 12728,Toys,188.71,4881
12729,Eco Face Serum - Model 12729,Grocery,312.64,0
12730,Advanced Camera - Model 12730,Toys,6.36,174
12731,Portable Car Wax - Model 12731,Grocery,486.15,7277
12732,Pro Car Charger - Model 12732,Toys,100.61,5137
12733,Wireless Vacuum - Model 12733,Office,425.82,1877
12734,Max Coffee Maker - Model 12734,Sports,321.98,7595
12735,Classic Router - Model 12735,Office,298.36,471
12736,Lite Backpack - Model 12736,Toys,24.14,7384
12737,Classic Jacket - Model 12737,Automotive,45.08,1857
12738,Smart Monitor - Model 12738,Office,296.28,4555
12739,Eco Jacket - Model 12739,Office,209.61,1808
12740,Lite Office Chair - Model 12740,Sports,103.17,4237
12741,Ultra Notebook - Model 12741,Toys,317.13,4744
12742,Kids Headphones - Model 12742,Beauty,440.23,162
12743,Premium Keyboard - Model 12743,Automotive,314.49,7202
12744,Eco Running Socks - Model 12744,Grocery,96.54,7381
12745,Kids Monitor - Model 12745,Sports,92.17,6786
12746,Advanced Car Charger - Model 12746,Grocery,5.24,2077
12747,Advanced Drone - Model 12747,Books,49.85,2411
12748,Compact Toy Set - Model 12748,Beauty,192.68,2998
12749,Wireless Car Charger - Model 12749,Fashion,24.91,7895
12750,Wireless Car Charger - Model 12750,Electronics,16.54,4503
12751,Classic Headphones - Model 12751,Beauty,133.85,2995
12752,Max Backpack - Model 12752,Beauty,165.90,6967
12753,Ultra Mouse - Model 12753,Beauty,55.91,5360
12754,Pro Desk Lamp - Model 12754,Automotive,11.31,6537
12755,Eco Face Serum - Model 12755,Grocery,212.27,6100
12756,Portable Yoga Mat - Model 12756,Beauty,343.17,6733
12757,Lite Sneakers - Model 12757,Electronics,251.52,0
12758,Compact Face Serum - Model 12758,Fashion,58.08,2598
12759,Max Router - Model 12759,Grocery,366.00,1289
12760,Compact Drone - Model 12760,Office,270.82,6723
12761,Compact Car Wax - Model 12761,Sports,482.02,4573
12762,Ultra Keyboard - Model 12762,Beauty,178.29,1122
12763,Smart Cookware Set - Model 12763,Toys,382.82,2111
12764,Travel Drone - Model 12764,Books,79.85,7122
12765,Wireless Backpack - Model 12765,Home & Kitchen,9.42,7631
12766,Smart Air Fryer - Model 12766,Electronics,72.44,7732
12767,Classic Keyboard - Model 12767,Automotive,7.91,2807
12768,Compact Sunglasses - Model 12768,Grocery,53.08,579
12769,Wireless Backpack - Model 12769,Automotive,246.57,7210
12770,Premium Jacket - Model 12770,Automotive,379.45,5989
12771,Classic Backpack - Model 12771,Electronics,314.97,0
12772,Max Monitor - Model 12772,Fashion,863.20,2723
12773,Pro Water Bottle - Model 12773,Toys,5.10,458
12774,Pro Sneakers - Model 12774,Electronics,135.61,3936
12775,Compact Mouse - Model 12775,Automotive,8.88,5940
12776,Max Water Bottle - Model 12776,Automotive,186.99,1843
12777,Durable Router - Model 12777,Toys,73.17,2055
12778,Classic Protein Bar - Model 12778,Office,333.93,7789
12779,Smart Monitor - Model 12779,Home & Kitchen,91.73,3043
12780,Travel Sunglasses - Model 12780,Grocery,28.42,0
12781,Eco Vacuum - Model 12781,Sports,242.67,5392
12782,Advanced Sunglasses - Model 12782,Toys,216.87,2118
12783,Portable Watch - Model 12783,Automotive,248.20,5709
12784,Wireless Sneakers - Model 12784,Sports,461.05,6040
12785,Portable Notebook - Model 12785,Sports,767.35,585
12786,Kids Cookware Set - Model 12786,Electronics,480.93,95
12787,Eco Protein Bar - Model 12787,Books,5.93,7076
12788,Travel Office Chair - Model 12788,Toys,485.66,339
12789,Max Cookware Set - Model 12789,Office,295.82,4974
12790,Pro Backpack - Model 12790,Office,5.69,3459
12791,Wireless Desk Lamp - Model 12791,Sports,43.63,1235
12792,Portable Desk Lamp - Model 12792,Home & Kitchen,353.45,1219
12793,Ultra Car Charger - Model 12793,Electronics,192.34,7344
12794,Pro Office Chair - Model 12794,Automotive,498.90,993
12795,Travel Car Wax - Model 12795,Grocery,775.06,651
12796,Premium Notebook - Model 12796,Books,14.08,3360
12797,Portable Router - Model 12797,Fashion,24.14,7896
12798,Compact Car Charger - Model 12798,Fashion,368.32,4009
12799,Wireless Headphones - Model 12799,Fashion,64.05,0
12800,Classic Sneakers - Model 12800,Automotive,75.95,7752
12801,Smart Headphones - Model 12801,Grocery,263.14,4823
12802,Premium Face Serum - Model 12802,Home & Kitchen,25.41,3813
12803,Lite Water Bottle - Model 12803,Sports,33.30,4634
12804,Travel Blender - Model 12804,Home & Kitchen,13.38,2649
12805,Eco Sneakers - Model 12805,Fashion,402.90,1330
12806,Portable Yoga Mat - Model 12806,Office,72.97,4948
12807,Kids Router - Model 12807,Sports,198.21,3360
12808,Compact Car Wax - Model 12808,Toys,93.65,4835
12809,Advanced Yoga Mat - Model 12809,Automotive,426.81,0
12810,Eco Drone - Model 12810,Fashion,346.00,7517
12811,Pro Mouse - Model 12811,Automotive,153.48,1162
12812,Eco Sneakers - Model 12812,Grocery,9.07,1533
12813,Advanced Water Bottle - Model 12813,Home & Kitchen,43.16,3668
12814,Max Car Charger - Model 12814,Toys,201.54,3091
12815,Smart Backpack - Model 12815,Electronics,59.97,1059
12816,Ultra USB Hub - Model 12816,Toys,65.08,5241
12817,Smart Vacuum - Model 12817,Automotive,477.66,458
12818,Ultra Backpack - Model 12818,Automotive,87.08,315
12819,Travel Car Charger - Model 12819,Books,6.73,175
12820,Classic Toy Set - Model 12820,Office,375.13,0
12821,Wireless Protein Bar - Model 12821,Beauty,146.89,3463
12822,Eco Speaker - Model 12822,Home & Kitchen,252.37,1445
12823,Premium Cookware Set - Model 12823,Automotive,158.84,1745
12824,Portable Cookware Set - Model 12824,Automotive,231.49,544
12825,Premium Watch - Model 12825,Sports,29.20,5786
12826,Max Face Serum - Model 12826,Books,382.26,6771
12827,Kids Yoga Mat - Model 12827,Books,393.05,2082
12828,Pro USB Hub - Model 12828,Toys,364.67,0
12829,Eco Notebook - Model 12829,Grocery,224.13,6353
12830,Premium Office Chair - Model 12830,Toys,152.30,2668
12831,Eco Notebook - Model 12831,Beauty,389.55,1693
12832,Premium Headphones - Model 12832,Books,166.40,6008
12833,Premium Water Bottle - Model 12833,Grocery,458.58,2405
12834,Premium Running Socks - Model 12834,Beauty,139.95,4722
12835,Smart Yoga Mat - Model 12835,Automotive,280.53,5628
12836,Kids Keyboard - Model 12836,Books,160.86,5012
12837,Travel Jacket - Model 12837,Automotive,7.57,5048
12838,Portable Drone - Model 12838,Automotive,361.52,430
12839,Lite Skincare Kit - Model 12839,Electronics,286.97,5787
12840,Premium Face Serum - Model 12840,Beauty,212.59,6856
12841,Wireless Car Wax - Model 12841,Books,305.06,7534
12842,Max Face Serum - Model 12842,Grocery,385.15,5515
12843,Lite Cookware Set - Model 12843,Sports,158.58,115
12844,Advanced Cookware Set - Model 12844,Grocery,282.27,0
12845,Wireless Protein Bar - Model 12845,Toys,30.08,3783
12846,Smart Yoga Mat - Model 12846,Automotive,255.74,3557
12847,Portable Camera - Model 12847,Toys,199.01,4182
12848,Lite Router - Model 12848,Office,43.92,260
12849,Kids Air Fryer - Model 12849,Sports,271.42,5554
12850,Classic Desk Lamp - Model 12850,Toys,286.93,1356
12851,Classic Vacuum - Model 12851,Grocery,7.24,5863
12852,Compact Router - Model 12852,Home & Kitchen,268.34,7472
12853,Premium Office Chair - Model 12853,Sports,6.46,2495
12854,Wireless Face Serum - Model 12854,Grocery,97.67,3639
12855,Ultra Yoga Mat - Model 12855,Electronics,284.10,3109
12856,Smart Yoga Mat - Model 12856,Books,336.22,7830
12857,Classic Mouse - Model 12857,Fashion,42.40,5748
