ORDER_ID,CUSTOMER_ID,ORDER_DATE,ORDER_STATUS,TOTAL_AMOUNT
30091,86254,11-05-2025,DELIVERED,1535.26
30092,8375,18-01-2025,PENDING,555.56
30093,81493,29-08-2023,SHIPPED,3244.65
30094,45570,13-02-2023,PROCESSING,2869.61
30095,27293,19-11-2025,PROCESSING,1987.41
30096,95637,23-12-2025,RETURNED,2488.56
30097,61653,07-05-2025,DELIVERED,14159.09
30098,82853,29-05-2023,PROCESSING,1218.85
30099,18874,16-12-2023,DELIVERED,125.69
30100,9388,25-07-2024,DELIVERED,882.49
30101,66344,19-07-2024,PROCESSING,19.05
30102,18142,12-12-2025,DELIVERED,67.4
30103,69533,04-08-2023,SHIPPED,158.66
30104,47603,02-09-2023,DELIVERED,29.07
30105,92450,12-07-2023,CANCELLED,1185.6
30106,40337,18-03-2023,DELIVERED,1010.21
30107,29927,08-11-2023,PROCESSING,1743.82
30108,3466,31-01-2025,SHIPPED,977.86
30109,15426,05-07-2023,DELIVERED,898.88
30110,9337,09-12-2023,DELIVERED,724.31
30111,10488,07-07-2023,PROCESSING,1954.92
30112,76939,17-08-2025,PROCESSING,1376.14
30113,95086,01-12-2024,PENDING,789.37
30114,30188,22-02-2023,DELIVERED,536.8
30115,59007,02-10-2023,DELIVERED,815.6
30116,11040,03-11-2024,PENDING,910.8
30117,34454,02-04-2023,CANCELLED,35.8
30118,86218,28-04-2025,DELIVERED,55.15
30119,20704,04-09-2024,PROCESSING,4439.99
30120,51985,09-09-2024,PROCESSING,394.72
30121,37725,10-12-2025,DELIVERED,2492.94
30122,91191,16-10-2024,DELIVERED,1983.4
30123,21828,30-07-2024,CANCELLED,1982.52
30124,9593,13-04-2023,DELIVERED,80.14
30125,56306,11-06-2024,SHIPPED,1292.92
30126,41301,22-10-2024,PENDING,1317.06
30127,18547,15-01-2024,PROCESSING,1666.6
30128,12737,07-12-2023,RETURNED,4196.56
30129,31902,29-05-2025,SHIPPED,528.63
30130,62537,18-06-2024,CANCELLED,274.93
30131,89785,28-11-2025,DELIVERED,1085.86
30132,13754,04-08-2025,DELIVERED,2043.57
30133,91437,24-11-2024,PROCESSING,397.7
30134,49899,14-09-2025,RETURNED,252.49
30135,9119,31-08-2024,SHIPPED,407.2
30136,64264,16-04-2025,PROCESSING,364.13
30137,42129,02-11-2024,SHIPPED,1856.59
30138,20980,20-08-2023,SHIPPED,260.34
30139,52222,15-09-2023,PROCESSING,392.16
30140,27051,12-08-2024,SHIPPED,3900.98
30141,4513,28-08-2025,DELIVERED,295.22
30142,80822,27-04-2023,DELIVERED,473.91
30143,11574,04-05-2024,PROCESSING,2408.85
30144,12038,20-03-2025,PROCESSING,2908.74
30145,79171,07-02-2025,SHIPPED,810.34
30146,97303,16-06-2025,SHIPPED,2768.34
30147,8415,03-03-2024,DELIVERED,1069.36
30148,97526,30-10-2024,DELIVERED,1593.1
30149,47966,07-02-2024,SHIPPED,25.4
30150,82819,26-02-2025,DELIVERED,858.23
30151,52039,21-11-2024,DELIVERED,500.5
30152,85798,07-05-2024,PENDING,1784.34
30153,48997,02-02-2024,PENDING,498.13
30154,70517,29-01-2023,DELIVERED,2167.71
30155,9845,09-12-2023,DELIVERED,299.07
30156,81530,21-11-2023,DELIVERED,3637.4
30157,86845,25-08-2024,RETURNED,411.02
30158,22324,08-04-2023,DELIVERED,447.44
30159,15679,29-11-2023,CANCELLED,266.62
30160,90940,21-09-2024,PROCESSING,20.63
30161,69828,30-07-2024,SHIPPED,243.39
30162,81179,08-03-2023,DELIVERED,377.32
30163,74175,14-08-2025,DELIVERED,131.72
30164,47064,24-08-2023,SHIPPED,483.26
30165,37693,17-09-2025,DELIVERED,55.48
30166,2319,31-05-2025,DELIVERED,1263.57
30167,58063,11-12-2025,PENDING,569.53
30168,57726,29-01-2023,DELIVERED,330.18
30169,2290,28-11-2025,PENDING,25.83
30170,57871,15-09-2025,RETURNED,1939.86
30171,23721,15-10-2023,DELIVERED,482.7
30172,33349,20-12-2024,DELIVERED,5.67
30173,42249,06-10-2023,DELIVERED,289.16
30174,19725,01-09-2023,SHIPPED,1632.56
30175,87929,01-07-2024,DELIVERED,275.1
30176,31299,07-08-2023,DELIVERED,6.97
30177,13104,05-02-2025,DELIVERED,2077.47
30178,32189,27-12-2024,DELIVERED,2755.97
30179,25177,02-02-2024,SHIPPED,1939.79
30180,90580,08-02-2024,DELIVERED,747.56
30181,27508,28-03-2024,RETURNED,17.28
30182,92881,26-02-2023,PROCESSING,896.19
30183,33523,27-06-2024,DELIVERED,530.04
30184,21167,07-09-2023,DELIVERED,4444.08
30185,84363,03-07-2025,RETURNED,2679.54
30186,24203,01-10-2023,DELIVERED,265.7
30187,34470,07-03-2023,PENDING,3156.21
30188,55736,06-11-2024,DELIVERED,1420.96
30189,29553,20-01-2025,SHIPPED,20.08
30190,53228,07-01-2025,SHIPPED,3523.02
30191,61654,18-10-2025,PROCESSING,151.76
30192,60034,13-03-2024,DELIVERED,2985.76
30193,67810,16-05-2025,DELIVERED,538.38
30194,22734,02-02-2023,DELIVERED,3464.18
30195,61924,14-12-2023,PENDING,282.27
30196,35153,20-02-2024,DELIVERED,1236.88
30197,23773,22-09-2025,DELIVERED,486.87
30198,65647,11-09-2023,DELIVERED,4.99
30199,94031,10-08-2025,PROCESSING,2965.01
30200,85753,29-09-2024,DELIVERED,220.01
30201,50636,28-06-2023,DELIVERED,7516.67
30202,54077,25-11-2024,DELIVERED,763.07
30203,37666,10-05-2023,RETURNED,1998.12
30204,3412,18-02-2023,DELIVERED,588.71
30205,52756,14-11-2023,DELIVERED,2402.84
30206,53054,18-07-2024,RETURNED,294.32
30207,43005,22-01-2025,PROCESSING,876.93
30208,15554,03-02-2025,SHIPPED,3028.27
30209,63781,20-09-2025,SHIPPED,9402.21
30210,99405,16-11-2024,DELIVERED,458.2
30211,19334,05-09-2024,DELIVERED,2489.85
30212,15863,15-01-2024,CANCELLED,2354.11
30213,98058,09-12-2025,DELIVERED,475.47
30214,92360,01-02-2025,DELIVERED,12059.52
30215,1763,18-10-2025,PROCESSING,576.28
30216,37789,24-08-2024,DELIVERED,1648.07
30217,55911,28-11-2025,DELIVERED,2226.64
30218,55343,02-07-2025,PROCESSING,2594.32
30219,71118,05-05-2025,SHIPPED,1784.9
30220,70122,16-02-2025,DELIVERED,494.41
30221,19176,15-01-2025,DELIVERED,2494.69
30222,61052,18-04-2023,PENDING,1652.86
30223,83181,23-03-2023,SHIPPED,2025.27
30224,74120,15-12-2024,PENDING,577.59
30225,5604,06-04-2025,CANCELLED,83.43
30226,73407,10-03-2023,PROCESSING,1357.08
30227,7314,29-09-2024,SHIPPED,500.3
30228,49542,19-02-2024,PENDING,519.98
30229,33964,05-06-2025,DELIVERED,1153.9
30230,65031,13-11-2024,PROCESSING,2511.3
30231,17850,19-04-2023,RETURNED,421.2
30232,29665,01-12-2024,DELIVERED,191.66
30233,16003,26-09-2023,DELIVERED,1988.83
30234,58403,15-07-2024,PENDING,7.36
30235,91467,14-12-2025,DELIVERED,9.75
30236,842,22-02-2025,PROCESSING,95.8
30237,18744,26-07-2023,PENDING,2105.51
30238,77176,15-05-2023,DELIVERED,1835.05
30239,50272,12-12-2023,SHIPPED,505.44
30240,63122,27-03-2024,SHIPPED,810.68
30241,92900,21-08-2023,DELIVERED,2329.75
30242,95050,25-01-2024,DELIVERED,341.25
30243,35927,14-11-2024,DELIVERED,457.99
30244,67138,18-03-2025,PROCESSING,741.82
30245,50506,24-08-2024,SHIPPED,1879.01
30246,14591,02-03-2023,DELIVERED,3405.7
30247,21183,13-05-2024,PENDING,78
30248,63133,21-02-2023,PROCESSING,198.4
30249,99859,09-12-2025,SHIPPED,2819.34
30250,37787,22-07-2024,DELIVERED,1843.32
30251,16542,07-06-2023,PROCESSING,881.97
30252,36309,28-08-2025,PROCESSING,1889.1
30253,7935,22-03-2025,DELIVERED,925.12
30254,68695,06-05-2024,PROCESSING,2736.93
30255,49661,31-01-2024,SHIPPED,364.64
30256,40433,25-05-2025,SHIPPED,1310.59
30257,9927,14-10-2025,DELIVERED,1779.22
30258,87356,06-03-2024,RETURNED,1347.81
30259,16771,28-12-2024,PENDING,2503.92
30260,7167,26-01-2023,SHIPPED,133.98
30261,35825,19-02-2023,PENDING,1584.92
30262,33494,31-07-2023,DELIVERED,814.43
30263,62691,16-03-2024,DELIVERED,133.7
30264,59079,15-11-2023,RETURNED,278.52
30265,88917,01-05-2024,DELIVERED,462.53
30266,59464,03-03-2024,DELIVERED,606.43
30267,50382,12-07-2024,SHIPPED,1630.51
30268,929,02-01-2024,SHIPPED,54.18
30269,4293,28-10-2024,PROCESSING,2402.27
30270,27130,13-08-2023,PROCESSING,999.35
30271,86189,27-07-2023,DELIVERED,13.9
30272,69416,08-11-2023,DELIVERED,338.05
30273,82878,06-09-2024,DELIVERED,418.16
30274,54230,10-07-2024,CANCELLED,76.1
30275,85452,29-06-2023,CANCELLED,140.46
30276,22536,24-12-2023,SHIPPED,4961.82
30277,11517,23-10-2024,DELIVERED,1428.91
30278,8736,20-10-2024,SHIPPED,5564.75
30279,87126,23-05-2025,DELIVERED,2113.43
30280,69436,04-02-2023,CANCELLED,238.14
30281,4701,05-01-2025,CANCELLED,477.19
30282,78470,15-08-2025,DELIVERED,457.84
30283,18881,28-02-2023,DELIVERED,635.18
30284,2830,22-03-2025,SHIPPED,507.07
30285,86362,20-12-2025,CANCELLED,111.45
30286,79023,26-10-2024,DELIVERED,16.25
30287,43586,17-08-2023,DELIVERED,590.54
30288,82718,11-02-2024,DELIVERED,515.14
30289,32075,07-06-2025,DELIVERED,2015.93
30290,8117,22-08-2024,PROCESSING,2488.44
30291,31939,09-05-2025,RETURNED,2135.82
30292,94223,23-08-2025,SHIPPED,648.75
30293,25756,09-06-2024,DELIVERED,569.74
30294,22837,11-04-2025,PROCESSING,2113.31
30295,59507,18-12-2024,SHIPPED,2615.1
30296,34246,18-02-2023,SHIPPED,2576.48
30297,17308,31-05-2023,DELIVERED,2984.67
30298,99126,29-05-2023,RETURNED,1675.5
30299,31236,10-06-2023,PENDING,1435.98
30300,81272,17-12-2023,PROCESSING,844.05
30301,62665,06-04-2023,DELIVERED,238.54
30302,97604,26-09-2025,PENDING,3802.92
30303,28612,20-10-2024,RETURNED,952.76
30304,81536,16-11-2025,CANCELLED,789.72
30305,64752,06-06-2025,PROCESSING,1115.64
30306,57905,24-05-2024,PENDING,3655.6
30307,92871,16-04-2025,DELIVERED,1030.83
30308,61839,11-12-2023,DELIVERED,1985.72
30309,28189,01-07-2025,RETURNED,182.04
30310,1101,28-06-2024,PENDING,52.49
30311,29224,17-09-2024,DELIVERED,2395
30312,87709,28-06-2023,PROCESSING,3133.79
30313,3905,11-05-2025,RETURNED,1047.48
30314,44194,26-10-2023,PROCESSING,1630.88
30315,64906,30-09-2024,SHIPPED,289.64
30316,26797,10-10-2023,DELIVERED,358.46
30317,47787,24-01-2024,RETURNED,2474.74
30318,949,15-09-2024,PROCESSING,1076.4
30319,67270,16-11-2023,SHIPPED,437.49
30320,29309,09-12-2023,DELIVERED,51.9
30321,51624,16-04-2024,SHIPPED,415.68
30322,20893,06-12-2025,PROCESSING,697.46
30323,23429,25-12-2023,DELIVERED,3115.71
30324,59782,14-07-2025,SHIPPED,528.8
30325,72324,18-08-2025,SHIPPED,1273.01
30326,26398,02-08-2023,CANCELLED,268.34
30327,62282,15-02-2025,PROCESSING,1598.76
30328,36615,11-11-2025,DELIVERED,147.84
30329,66154,03-11-2023,SHIPPED,1157.83
30330,30291,05-03-2024,DELIVERED,1596.12
30331,30510,16-03-2023,DELIVERED,351
30332,97436,06-03-2023,DELIVERED,1453.52
30333,70543,17-04-2025,PROCESSING,190.53
30334,36610,17-02-2023,DELIVERED,375.15
30335,42471,08-04-2024,SHIPPED,870.34
30336,91639,05-03-2023,DELIVERED,544.22
30337,52510,13-07-2024,DELIVERED,3159.09
30338,38476,28-06-2023,SHIPPED,921.18
30339,6121,01-07-2023,SHIPPED,1186.93
30340,22627,21-10-2025,DELIVERED,1209.34
30341,83015,14-06-2024,DELIVERED,487.91
30342,50302,14-02-2025,CANCELLED,1846.11
30343,60444,21-11-2025,DELIVERED,94.54
30344,95027,14-12-2025,PROCESSING,1847.48
30345,84113,08-07-2024,DELIVERED,2026.36
30346,92109,29-09-2025,DELIVERED,625.52
30347,37784,14-01-2025,DELIVERED,3019.87
30348,95572,12-06-2025,DELIVERED,983.9
30349,42396,19-12-2025,DELIVERED,1069.22
30350,17661,25-08-2024,PENDING,4728.75
30351,20658,11-06-2025,SHIPPED,310.6
30352,2543,19-11-2025,RETURNED,488.42
30353,75743,02-06-2025,DELIVERED,2627.07
30354,52298,06-05-2023,CANCELLED,163.64
30355,58843,12-01-2025,DELIVERED,3028.41
30356,18798,17-08-2023,DELIVERED,2050.43
30357,10048,31-03-2025,SHIPPED,2219.58
30358,91820,03-08-2024,SHIPPED,1069.63
30359,68525,03-04-2024,RETURNED,44.29
30360,1522,27-05-2023,RETURNED,585.84
30361,92690,02-04-2023,SHIPPED,2221.18
30362,83182,24-10-2024,PROCESSING,11622
30363,29674,14-12-2024,DELIVERED,11538.35
30364,19704,06-08-2025,PENDING,816.88
30365,3628,22-09-2025,PROCESSING,3352.64
30366,79552,01-04-2025,DELIVERED,1542.66
30367,13675,30-03-2023,DELIVERED,1923.57
30368,15797,01-12-2025,SHIPPED,1064.53
30369,96257,02-01-2023,DELIVERED,532.99
30370,35845,26-05-2024,SHIPPED,944.49
30371,27321,10-02-2025,DELIVERED,960
30372,97584,15-10-2023,RETURNED,906.66
30373,6301,12-07-2024,SHIPPED,2366.19
30374,88199,16-08-2025,PROCESSING,2743.89
30375,84149,18-01-2024,PENDING,1014.07
30376,99699,08-01-2025,SHIPPED,2556.37
30377,1420,07-08-2023,PENDING,205.31
30378,74982,25-08-2023,DELIVERED,54.89
30379,28163,10-10-2025,DELIVERED,1352.95
30380,1627,13-03-2023,DELIVERED,685.8
30381,45435,15-05-2025,PENDING,2536.61
30382,40331,19-03-2025,CANCELLED,377.02
30383,22280,27-01-2025,CANCELLED,1319.34
30384,44188,23-04-2023,DELIVERED,1453.86
30385,5664,24-03-2024,SHIPPED,646.69
30386,60524,08-02-2023,SHIPPED,229
30387,59125,21-06-2024,DELIVERED,5.13
30388,9273,05-08-2025,DELIVERED,2997.66
30389,73080,18-11-2025,DELIVERED,111.66
30390,29928,12-04-2025,PROCESSING,206.41
30391,24868,18-07-2024,CANCELLED,86.4
30392,69097,13-04-2024,SHIPPED,140.7
30393,70039,13-10-2024,SHIPPED,92.72
30394,66483,05-04-2023,DELIVERED,24.9
30395,66234,07-12-2024,SHIPPED,1284.87
30396,58933,12-02-2023,SHIPPED,1331.66
30397,12741,09-12-2024,SHIPPED,2520.67
30398,47258,06-07-2025,DELIVERED,967.48
30399,99100,20-11-2023,DELIVERED,292.38
30400,48462,05-06-2023,DELIVERED,186.88
30401,34789,02-08-2024,DELIVERED,28.35
30402,94018,03-03-2023,DELIVERED,898.43
30403,91931,06-03-2023,SHIPPED,2656.85
30404,19607,18-01-2023,DELIVERED,6815.22
30405,35398,04-03-2024,SHIPPED,250.54
30406,26038,26-10-2023,SHIPPED,6935.02
30407,13048,23-06-2025,DELIVERED,1150.83
30408,99540,14-02-2023,CANCELLED,1092.35
30409,28766,25-05-2023,PROCESSING,1938.02
30410,1138,31-05-2023,PROCESSING,1035.58
30411,86329,17-02-2025,DELIVERED,2714.27
30412,74580,23-09-2024,DELIVERED,2949.29
30413,48685,20-08-2024,SHIPPED,2166.88
30414,1990,28-12-2025,SHIPPED,2583.57
30415,77866,17-07-2024,PROCESSING,794.32
30416,29482,01-03-2025,PENDING,4140.03
30417,6264,30-04-2025,PROCESSING,1136.76
30418,89602,22-02-2024,PENDING,1449.05
30419,59957,02-01-2025,DELIVERED,231.5
30420,72861,05-07-2024,PROCESSING,552.31
30421,26886,03-03-2025,DELIVERED,1471.32
30422,62791,14-11-2023,DELIVERED,830.78
30423,1080,16-11-2025,DELIVERED,3340.18
30424,75292,21-10-2024,SHIPPED,346.28
30425,48273,28-08-2025,PENDING,821.78
30426,94665,11-10-2024,DELIVERED,2709.17
30427,18923,25-11-2023,DELIVERED,2197.98
30428,51437,10-07-2024,PENDING,63.93
30429,78266,08-08-2023,CANCELLED,244.58
30430,54426,19-06-2025,DELIVERED,325.25
30431,15233,26-04-2023,SHIPPED,29.24
30432,71440,16-02-2024,DELIVERED,1626.72
30433,54129,03-01-2025,PENDING,51.76
30434,11385,20-12-2023,DELIVERED,2137.32
30435,72482,27-07-2024,RETURNED,767.76
30436,55302,07-09-2024,PROCESSING,1416.54
30437,59975,21-06-2024,SHIPPED,958.22
30438,10941,22-09-2024,PROCESSING,905.25
30439,24326,29-12-2024,CANCELLED,239.59
30440,22044,12-11-2024,DELIVERED,1087.48
30441,24198,28-11-2025,PENDING,1572.93
30442,83990,06-06-2023,PROCESSING,384.47
30443,3192,28-05-2023,PROCESSING,4152.61
30444,96388,22-03-2024,SHIPPED,1895.45
30445,97200,30-03-2024,CANCELLED,268.23
30446,42138,04-07-2024,PROCESSING,493.63
30447,20534,04-11-2025,DELIVERED,3805.66
30448,37730,14-12-2025,DELIVERED,2591.26
30449,94124,17-05-2025,RETURNED,3211.94
30450,62166,02-12-2023,RETURNED,2914.65
30451,7376,04-02-2024,PENDING,1043.5
30452,83010,25-08-2025,SHIPPED,436.69
30453,25680,21-07-2023,DELIVERED,2366.16
30454,3062,09-11-2023,DELIVERED,940.66
30455,45481,11-06-2023,PROCESSING,776.02
30456,80861,29-12-2025,DELIVERED,5.01
30457,50119,26-07-2023,DELIVERED,2596.45
30458,16207,04-08-2024,DELIVERED,625.86
30459,34662,19-07-2025,SHIPPED,3427.65
30460,82192,24-06-2023,PENDING,75.44
30461,85022,12-06-2025,DELIVERED,298.81
30462,86376,02-07-2024,DELIVERED,546.86
30463,30915,11-09-2023,DELIVERED,2346.2
30464,81581,02-10-2023,DELIVERED,1075.68
30465,65389,12-01-2023,DELIVERED,465.19
30466,36794,08-06-2025,RETURNED,926.56
30467,7589,02-12-2023,DELIVERED,201.99
30468,6507,07-05-2025,DELIVERED,2529.63
30469,10332,06-06-2023,SHIPPED,19.35
30470,89238,18-07-2023,PROCESSING,2743.12
30471,25564,18-05-2025,DELIVERED,1419.64
30472,74064,11-01-2024,SHIPPED,471.54
30473,46108,03-10-2024,CANCELLED,472.78
30474,97869,11-01-2025,DELIVERED,1035.14
30475,44121,06-08-2023,PENDING,1294.18
30476,83387,23-12-2025,PENDING,2596.27
30477,15227,03-05-2023,SHIPPED,432.57
30478,3708,16-10-2023,PROCESSING,3744.8
30479,61962,09-09-2024,RETURNED,4404.88
30480,98532,12-01-2023,DELIVERED,1522.87
30481,67851,11-08-2023,PROCESSING,1905
30482,20363,19-02-2024,SHIPPED,1554.96
30483,23862,26-05-2023,PROCESSING,1916.56
30484,6059,30-04-2025,RETURNED,545
30485,5050,25-08-2023,SHIPPED,422.04
30486,11130,17-10-2023,PENDING,152.14
30487,16610,06-08-2025,PROCESSING,321.48
30488,23238,09-04-2023,PROCESSING,6342.39
30489,37827,17-12-2025,DELIVERED,2639.95
30490,85527,26-03-2024,PROCESSING,1501.86
30491,19282,24-03-2025,DELIVERED,718.65
30492,96362,21-08-2024,DELIVERED,827.86
30493,22609,31-07-2023,SHIPPED,402.24
30494,88873,28-02-2024,PROCESSING,1297.74
30495,10468,22-02-2023,DELIVERED,1231.36
30496,61209,28-04-2025,RETURNED,2223.36
30497,79241,27-08-2024,PENDING,736.5
30498,73971,31-05-2023,RETURNED,945.94
30499,60654,05-01-2025,DELIVERED,811.41
30500,23905,28-05-2024,DELIVERED,329.33
30501,52267,05-01-2025,CANCELLED,17.34
30502,70626,04-04-2023,PROCESSING,1722.55
30503,73412,16-04-2023,SHIPPED,5129.95
30504,14076,14-07-2023,CANCELLED,37.96
30505,36210,09-02-2025,PROCESSING,1527.81
30506,11936,15-03-2025,DELIVERED,1298.02
30507,5198,14-09-2024,SHIPPED,168.42
30508,49437,30-06-2024,SHIPPED,2270.01
30509,69402,30-12-2024,SHIPPED,324.46
30510,73751,28-08-2024,DELIVERED,2161.59
30511,39025,13-07-2025,PROCESSING,521.06
30512,91581,30-12-2023,SHIPPED,2191.32
30513,21239,15-05-2024,SHIPPED,2069.62
30514,52024,29-11-2023,DELIVERED,8.09
30515,34302,26-08-2023,SHIPPED,480.3
30516,12039,22-01-2023,SHIPPED,4799.78
30517,99821,29-05-2024,DELIVERED,420.74
30518,69004,10-04-2024,PENDING,747.06
30519,51961,24-05-2024,DELIVERED,6542.26
30520,31026,11-12-2024,PENDING,1525.24
30521,97594,23-07-2024,PROCESSING,10.78
30522,20611,25-12-2024,PENDING,386.61
30523,85245,22-08-2024,SHIPPED,1134.76
30524,19035,04-02-2024,DELIVERED,2691.69
30525,57434,19-01-2024,SHIPPED,1543.18
30526,17585,17-06-2025,DELIVERED,477.06
30527,98194,19-08-2024,SHIPPED,204.43
30528,99255,20-07-2025,DELIVERED,969.81
30529,17482,25-12-2023,PROCESSING,2986.24
30530,91715,22-07-2024,DELIVERED,2246.09
30531,63983,10-09-2023,DELIVERED,894.37
30532,68740,25-04-2025,SHIPPED,2867.12
30533,99665,03-11-2024,PENDING,1254.08
30534,40222,01-10-2023,DELIVERED,1733.07
30535,12564,10-06-2024,DELIVERED,195.74
30536,87852,06-06-2023,RETURNED,859.65
30537,68213,18-04-2023,PROCESSING,1231.3
30538,33570,14-07-2024,PROCESSING,2841.52
30539,67542,02-02-2025,DELIVERED,2427.67
30540,19346,14-07-2023,DELIVERED,487.35
30541,94130,17-12-2023,RETURNED,11793.84
30542,9040,29-12-2023,PROCESSING,483.66
30543,48820,02-08-2025,DELIVERED,1315.43
30544,67112,12-03-2025,SHIPPED,2470.41
30545,54926,09-11-2025,DELIVERED,325.86
30546,92372,20-08-2025,PENDING,916.26
30547,9666,12-09-2023,SHIPPED,71.35
30548,69296,27-11-2024,CANCELLED,56.42
30549,37373,29-12-2023,DELIVERED,1555.75
30550,53076,02-10-2024,PENDING,1605.92
30551,85208,28-05-2024,DELIVERED,4759.34
30552,42599,01-07-2024,DELIVERED,3692.2
30553,63886,21-04-2023,DELIVERED,818.23
30554,20590,20-01-2024,PROCESSING,3873.3
30555,73844,20-10-2024,SHIPPED,1814.28
30556,50262,23-01-2023,SHIPPED,1381.42
30557,94916,22-04-2023,SHIPPED,1553.47
30558,85310,02-05-2023,DELIVERED,105.04
30559,35287,01-02-2025,RETURNED,2211.67
30560,5050,03-01-2025,DELIVERED,778.44
30561,18841,24-11-2023,SHIPPED,768.45
30562,53273,28-10-2024,CANCELLED,585.8
30563,55042,11-12-2024,DELIVERED,4155.19
30564,1311,03-06-2023,RETURNED,1882.7
30565,47151,19-12-2024,PROCESSING,1059.67
30566,9710,09-08-2023,SHIPPED,1090.19
30567,4734,30-11-2025,SHIPPED,271.6
30568,89824,21-09-2025,PENDING,1368.3
30569,37656,24-10-2025,PENDING,2421.68
30570,14174,24-07-2025,DELIVERED,393.17
30571,17752,26-09-2024,PROCESSING,1461.81
30572,77872,05-03-2023,SHIPPED,4514.61
30573,47312,11-05-2025,DELIVERED,989.99
30574,24682,19-04-2024,DELIVERED,1454.13
30575,50306,18-02-2025,DELIVERED,1108.8
30576,5649,21-11-2025,DELIVERED,5202.12
30577,93830,10-06-2023,DELIVERED,1154.07
30578,94771,03-09-2024,DELIVERED,2082.25
30579,37426,24-07-2023,DELIVERED,1903.85
30580,86341,20-09-2024,DELIVERED,1588
30581,2862,17-02-2024,SHIPPED,1243.81
30582,52469,23-06-2024,DELIVERED,2076.24
30583,85442,25-05-2024,SHIPPED,646.13
30584,53874,11-07-2024,PENDING,3194.57
30585,10442,17-11-2025,DELIVERED,482.5
30586,33618,23-04-2025,DELIVERED,141.1
30587,27987,27-11-2023,SHIPPED,2153.04
30588,29408,23-08-2025,DELIVERED,880.08
30589,9403,20-01-2025,DELIVERED,703.74
30590,94037,24-04-2024,CANCELLED,602.41
30591,60906,16-12-2024,DELIVERED,257.4
30592,27319,21-01-2023,PROCESSING,2911.35
30593,63026,22-10-2024,SHIPPED,8377.63
30594,56351,01-04-2023,PROCESSING,1404.79
30595,96577,06-11-2023,DELIVERED,399.53
30596,59478,03-09-2023,DELIVERED,11265.38
30597,66388,20-11-2024,DELIVERED,951.28
30598,33672,20-09-2023,PENDING,5985.37
30599,3479,09-07-2025,SHIPPED,1427.18
30600,94577,06-08-2023,PROCESSING,1867.7
30601,99529,11-08-2025,DELIVERED,215.82
30602,33060,22-04-2024,DELIVERED,1870.56
30603,18817,23-05-2024,SHIPPED,457.17
30604,4193,05-02-2023,SHIPPED,1431.22
30605,90557,25-08-2023,CANCELLED,445.46
30606,52497,02-01-2025,PROCESSING,345.99
30607,25595,13-10-2025,PROCESSING,1252.78
30608,73926,05-02-2023,PROCESSING,4701.59
30609,753,19-09-2025,DELIVERED,124.87
30610,1949,27-02-2024,SHIPPED,1596.36
30611,70108,17-04-2025,DELIVERED,113.99
30612,91424,18-06-2025,PROCESSING,1023.53
30613,19429,26-09-2023,SHIPPED,6110.37
30614,66480,17-12-2024,SHIPPED,2264.13
30615,44944,22-05-2024,PROCESSING,455.7
30616,36708,16-09-2024,RETURNED,473.29
30617,69070,03-02-2023,PENDING,650.3
30618,96893,17-08-2024,SHIPPED,2356.88
30619,91966,30-03-2023,DELIVERED,45.22
30620,80066,14-08-2025,PROCESSING,1156.11
30621,11824,17-08-2024,PENDING,3262.44
30622,62770,15-03-2023,CANCELLED,105.93
30623,63939,03-11-2024,DELIVERED,427.33
30624,17732,11-02-2024,DELIVERED,4567.24
30625,53763,01-03-2024,DELIVERED,504.2
30626,70786,01-08-2024,SHIPPED,6252.01
30627,47039,20-05-2024,SHIPPED,678.22
30628,7671,19-01-2024,PROCESSING,375.85
30629,20249,03-06-2025,DELIVERED,3580.43
30630,95682,17-08-2024,DELIVERED,751.83
30631,40522,03-12-2024,PENDING,3310.61
30632,31452,07-07-2023,DELIVERED,1046.07
30633,37152,13-05-2025,SHIPPED,729.39
30634,3058,15-05-2024,DELIVERED,1284.97
30635,54827,15-05-2025,SHIPPED,1516.92
30636,32581,26-09-2024,PENDING,3623.62
30637,4658,01-04-2024,PROCESSING,3156.08
30638,32561,07-05-2024,DELIVERED,3145.03
30639,57265,28-06-2024,DELIVERED,892.85
30640,30209,09-06-2025,DELIVERED,971.95
30641,61603,07-02-2024,DELIVERED,774.11
30642,99533,31-03-2024,CANCELLED,126.12
30643,13961,17-03-2025,SHIPPED,869.21
30644,94521,24-06-2023,RETURNED,1060.92
30645,92910,12-02-2024,CANCELLED,71.26
30646,72726,12-03-2023,PROCESSING,4456.34
30647,56151,13-07-2023,PROCESSING,1275.14
30648,2490,04-11-2023,PENDING,1417.23
30649,99490,11-08-2024,CANCELLED,380.69
30650,75232,06-10-2023,DELIVERED,12991.83
30651,30437,04-02-2025,SHIPPED,821.5
30652,53358,23-06-2025,DELIVERED,3307.74
30653,88825,25-02-2023,DELIVERED,2130.53
30654,89270,01-11-2025,RETURNED,2952.34
30655,73578,08-05-2024,DELIVERED,1066.04
30656,79807,03-01-2025,DELIVERED,2585.27
30657,45496,17-01-2024,DELIVERED,1017.79
30658,36550,23-03-2023,PROCESSING,5053.64
30659,65697,26-11-2024,PENDING,53.04
30660,95505,01-04-2025,DELIVERED,2939.74
30661,15262,29-07-2025,DELIVERED,2059.09
30662,36987,14-10-2023,DELIVERED,2909.89
30663,71871,04-11-2025,SHIPPED,1889.16
30664,27241,23-03-2024,DELIVERED,421.59
30665,13665,06-05-2024,PROCESSING,4185.97
